freq,hatchitm,animals,unit,geo\TIME_PERIOD	1967 	1968 	1969 	1970 	1971 	1972 	1973 	1974 	1975 	1976 	1977 	1978 	1979 	1980 	1981 	1982 	1983 	1984 	1985 	1986 	1987 	1988 	1989 	1990 	1991 	1992 	1993 	1994 	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,IMP_IEU,A5130P,THS,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	39.6 	0 	: @C	: @C	: @C	: @C	1.5 	: @C	: @C	: @C	: @C	: @C	0 	0 	0 	0 	0 
A,IMP_IEU,A5130P,THS,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	10 	0 	21 	0 	0 	124 	114 	31 	2 	0 	97 	26 	: 	1440 	103 	149 	633 	1604 p	756 	1184 	398 p	511 p	575 p	11901.4 	11030.5 	18206 	25011 	6167 	9561 	8312 	25213 	23613 	26916.16 e	31172.89 e	24553 p	27758 	22108 	24683 	25640 	25902 	30333 	26687.17 	26568.79 	27664.78 
A,IMP_IEU,A5130P,THS,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8645.8 	18419.2 	8785.2 	15895.1 	12857.7 	14079.6 	12774 	6012.4 	11265.17 	12369.79 	22474.87 	25623.74 	22369.68 	21208.65 	38225.44 	58364.45 	52284.09 p	59102 p	61702.28 	69644.79 p	76855.1 p
A,IMP_IEU,A5130P,THS,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	1930 	1536 	581 	271 	331 	220 	369 	3197 	2992 	2939 	: 	1148.2 	66.2 	327.8 	23.4 	91.8 	3463 	3798 	3444 	1636 	1933 	2808 	: @C	: @C	2123 	3258 	: @C	664 p	1068 	2126 	3591.03 	3603.62 	4494.11 
A,IMP_IEU,A5130P,THS,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	30463 	47168 	46655 	53469 	70555 	86624 	91160 	101544 	92449 	99911 	130656 	125522 	123347 	115352 	98841 	111508 	110501 
A,IMP_IEU,A5130P,THS,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	414 p	2548 	5866.21 	6027.78 	5808.45 	6253.95 	0 	0 	0 	0 	0 	0 	0 
A,IMP_IEU,A5130P,THS,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C
A,IMP_IEU,A5130P,THS,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	0 	0 	805 	1264.5 	2067 	2829.72 	3410 	4512 	3314 	3538.16 	4530.2 	: @C	: @C	: @C	: @C
A,IMP_IEU,A5130P,THS,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	335 	: 	: @C	: 	: 	10756 	: @C	: @C	: @C	: @C	44500.22 	: @C	49750.05 	43517.49 	46259.49 	: @C	44261.12 	41263.3 	47051.84 	48061.57 
A,IMP_IEU,A5130P,THS,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1081 	790 	77 	5 	53 	123 	475 	993 	1318 	1004 	48 	36 	0 	0 	0 	: 	1336.8 	2530.4 	1536.4 	2907.8 	175.7 	161.1 	128.6 	64 	53.4 	2051.9 	1442.3 	3464 	2377.9 	1839.6 p	1846.1 p	1102.7 p	3509.7 p	1849.8 p	2710.9 p	6281.83 p	6881.47 p	7769.02 p	35275.81 p	47891.92 	38662.31 	: 	: 	: 	: 	: 	: 
A,IMP_IEU,A5130PN,THS,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	370 	712 	476 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	203.2 	240.9 	365.87 	422.02 	426.93 	309.51 	300.24 	203.12 	370.62 	531.54 	930.01 	433.4 	47.67 	193.42 
A,IMP_IEU,A5130PN,THS,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	542 	510 	557 	482 	443 	375 	262 	379 	590 	685 	748.5 	713 	982 	868 	832 	885 	1106 	1610 	1333 	1927 	2115 	1881 	1828 	2278 	1998 	: 	1674 	1777 	1840.9 	2074.2 	2160.7 	2313.8 	2767.1 	4022.6 	3113.1 	3076.58 	3577.79 	2932.16 	3389.49 	3527.63 	3605.94 	3353.57 	3833.81 	327.7 	324.63 	303.84 	304.2 
A,IMP_IEU,A5130PN,THS,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	762 	: 	: 	: 	576 	920 	888 	869 	958 	763.28 e	1094.12 e	912.2 e	1150.76 e	1273.53 e	1317.81 e	1003.97 e	920.17 e	873.86 e	982.38 
A,IMP_IEU,A5130PN,THS,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	244.8 	177.7 	: 	126.8 	: 	155.8 	175.9 	: 	179 	120.6 	142.2 	58.08 	87.4 	: 	148.57 e	154.52 e	68.95 e	316.63 e	479.8 e	153.7 e	0 	0 	0 
A,IMP_IEU,A5130PN,THS,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	767.5 	: 	: 	2163 	3458 	2926 p	2205.9 	1986 	2430.01 	2711.9 	2552.34 	2627.04 	2527.73 	2639.29 	2570.1 	2441.73 e	2520.01 	2409.95 	2368.2 	2563.53 	2318.97 
A,IMP_IEU,A5130PN,THS,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	42.6 	55.5 	3.2 	0.7 	3.8 	32.3 	51.5 	111.4 	61.5 	153.5 	: 	148.7 	5772.5 	12717.1 b	19263 	3627.5 	3561.2 	7815.6 	5865.7 	6030.1 	: 	: 	: 	: 	: 	3427.2 	: 	629.2 	2121.6 	: 	1692.2 	1969.4 p	3642.9 p	: 	2612.51 p	2700.61 e	3932.63 e	4263.71 e	3960.95 e	3783.47 e	4684.93 e	4813.39 e	5198.94 e	5447.21 e	6974.13 e	6927.29 e	6844.91 
A,IMP_IEU,A5130PN,THS,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	55.3 	76.8 	25.3 	122.9 	0 	56.6 	19.5 	14 	27.6 	14 	12.2 	7.8 	0 	8.4 	268 	539 	: 	: 	: 	1334 	1481 	1310 	: 	: 	: 	: 	: 	: 	965.9 	: 	: 	1398.4 	1797.3 	816.8 	1357.71 	1551 	1206 	1341 	1641 	1356 	1408 	1469 	1685 	: 	1612 	1567 	1692.79 	2473.57 
A,IMP_IEU,A5130PN,THS,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: 	: 	525.1 	: 	1067.5 	0 	0 	0 	0 	1716.06 e	78.32 e	76.48 e	37.71 e	0 e	0 e	0 e	0 e	0 e	0 
A,IMP_IEU,A5130PN,THS,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	538.5 	585.7 	501 	511.5 	405.2 	515.5 	530 	546 	802 	536 	481 	670 	: 	0 	0 	0 	0 	647 	1300 	1121 	: 	437 	: 	0 	526 	783 	1618 	: 	: 	: 	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	1080 	939 	: 	970.02 	820.55 
A,IMP_IEU,A5130PN,THS,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1092 	1886 	: 	: 	0 	0 	0 	5401 	6683.4 	3698.2 	2819.7 	2835.5 	2564.6 	: 	2657.1 	3021.3 	1484.9 	1009.7 	: 	4471.4 	: 	8074.1 	13446.4 p	15556 p	21751.5 p	19917.3 p	24600 p	29417.98 p	35787.56 e	32828.49 e	19885.31 e	12342.21 	15782.83 p	12713.5 p	19620.5 p	25024.61 p	38680.7 	47398.14 	54796.54 
A,IMP_IEU,A5130PN,THS,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: @C	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,IMP_IEU,A5130PN,THS,EU25	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: @C	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,IMP_IEU,A5130PN,THS,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: @C	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,IMP_IEU,A5130PN,THS,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,IMP_IEU,A5130PN,THS,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: @C	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,IMP_IEU,A5130PN,THS,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19 	21 	21 	23 	25 	28 	28 	43 	52 	60 	67 	67 	68 	95 	69 	59 	286 	704 	768 	729 	769 	665 	718 	722 	716 	698 	728 
A,IMP_IEU,A5130PN,THS,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	291 	404 	613 	738 	170 	196 	96 	133.5 	57.4 	154.4 	: 	228.8 	233.2 	191.2 	72.8 	309.2 	916.4 	413.5 	366.8 	534.1 	1764.9 	2360.4 	1443.6 	2586.7 	3782.6 	1849.2 	858.9 	1369 	1558.7 	2117.4 	2290.2 p	1267.8 p	1488.3 p	933.9 p	806.86 p	711.03 p	1074.56 p	832.19 p	627.39 p	571.36 p	372.33 p	364.37 p	290.01 p	394.02 p	5260.04 p	5155.06 p	4203.37 p
A,IMP_IEU,A5130PN,THS,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26 	0 	0 	0 	1506 	1115.72 e	1147.56 e	1102.25 e	71.93 e	93.9 e	69.74 e	279.15 e	651.53 e	237.82 e	208.36 
A,IMP_IEU,A5130PN,THS,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	357.3 	: @C	: @C	2822.6 	1017.8 	539.9 	237.81 	713.17 	1635.59 	2120.29 	1698.29 	2643.52 	82921.57 	127.4 	2044.72 	604.17 	641.57 	613.27 
A,IMP_IEU,A5130PN,THS,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	0 	0 	: 	: 	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: 	: 	: 	: 	3451.8 	9593 	13868.4 	12518 	1525 	843 	2142 	3579 	2769 	718 	124 	136 	104 	88 	102 	115 
A,IMP_IEU,A5130PN,THS,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,IMP_IEU,A5130PN,THS,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1684.4 	1334.3 	1408.9 	905 	1630 	219 	247 	1016 	1023 	2399 e	511 	964 	2557 	3851 	4237 	3266 	4335 	3603 	4488 	5759 	5326 	4362 	4554 	6753 	: 	11555 	2357 	1908 	1556 	2130 	385 	1360 	974 	1455 	981 	1977 	1122 p	1322 	2503 	637 	192 	501 	183 	757 	5982 	5256 	5385 
A,IMP_IEU,A5130PN,THS,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	285 	464 	432 	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	1858.2 	991.28 	435.92 	805.58 	415.54 	394.25 	5797.4 	6700.18 	4378.06 	3609.96 
A,IMP_IEU,A5130PN,THS,LU	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 e	0 e	: 	: 	: 	: 	: 	0 e	0 e	: 	: 	0 
A,IMP_IEU,A5130PN,THS,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	153.6 	158.1 	166.3 p	141.22 	174.35 	189.23 	190.63 	217.2 	215.88 	212.24 	231.28 	212.4 	213.68 	192.21 	: @C
A,IMP_IEU,A5130PN,THS,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	: @C	: @C	: @C	0 	: @C	: @C	: @C	: @C	: @C	0 	0 	0 	0 	0 
A,IMP_IEU,A5130PN,THS,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12 	16 	12 	34 	50 	76 	119 	341 	175 	66 	157 	363 	466 	297 	546 	485 	365 	422 	237 	302 	689 p	552 	378 	570 p	764 p	281 p	640.7 	1709.3 	2611 	3118 	3268 	2745 	3372 	5048 	4247 	14076.51 e	26754.02 e	4070 p	4885 	3994 	4289 	4334 	4435 	4388 	4707.16 	4487.82 	3963.11 
A,IMP_IEU,A5130PN,THS,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1947.6 	3368.2 	3278.3 	7203 	10223.3 	15071.2 	16410.2 	14906.9 	12985.21 	10423.43 	8657.69 	7910.13 	7857.32 	8016.38 	4580.76 	1940.51 	1438.45 p	5501.39 p	4520.87 	4303.71 p	7483.47 p
A,IMP_IEU,A5130PN,THS,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	1392 	1315 	1476 	1823 	1619 	1832 	1696 	1712 	1751.3 	1605 	: 	2049.2 	1812.6 	2079.5 	1897.4 	1906.5 	1885 	: @C	1922 	1956 	2129 	2203 	: @C	3604 	2999 	: @C	: @C	3869 p	4412 	5689 	3108 	2120.18 	1471.9 
A,IMP_IEU,A5130PN,THS,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,IMP_IEU,A5130PN,THS,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	415 p	391 	227.87 	253.14 	308.29 	320.36 	0 	0 	0 	0 	0 	0 	0 
A,IMP_IEU,A5130PN,THS,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	34 	53.7 	77.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C
A,IMP_IEU,A5130PN,THS,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,IMP_IEU,A5130PN,THS,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,IMP_IEU,A5130PN,THS,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	228 	297 	173 	221 	244 	440 	476 	642 	616 	565 	653 	475 	693 	747 	1018 	: 	0 	1173.8 	704.1 	700.8 	837.4 	1054.1 	858.7 	288.6 	100.3 	0 	0 	0 	0 	0 p	0 p	0 p	0 p	0 p	0 p	0 p	0 p	538.49 p	480.51 p	470.96 	650.36 	: 	: 	: 	: 	: 	: 
A,IMP_IEU,A5131P,THS,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,IMP_IEU,A5131P,THS,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
